id,GCM,SSP,RUN,PERIOD,CMD_sm,DD_0_sp,DD5_sp,Eref_sm,Eref_sp,EXT,MWMT,NFFD_sm,NFFD_sp,PAS,PAS_sp,SHM,Tave_sm,Tave_sp,Tmax_sm,Tmax_sp,Tmin,Tmin_at,Tmin_sm,Tmin_sp,Tmin_wt,CMI,PPT_MJ,PPT_JAS,CMD.total
1,ACCESS-ESM1-5,ssp245,ensembleMean,2015,192.465994378342,109.079277363316,179.968672967355,356.883980205457,148.442061217556,34.4170106933481,17.0867225681982,90.8417104260168,30.8623658146421,384.889015204346,84.272986511774,66.9322220403575,15.8067636366605,4.01434833998332,23.0362651865445,10.5968278461336,-1.58262114291141,-0.382383190718711,8.57726208677643,-2.56813116616695,-11.9572323015364,706.182350911333,89.5193283581734,165.764629761365,402.10870020483
1,ACCESS-ESM1-5,ssp245,ensembleMean,2016,193.427160008924,86.8140166233218,196.42942954973,366.476344117147,151.696176211627,34.6759005862486,17.5340252148352,91.1300367664332,32.7552198264054,370.564723031084,80.4415681578743,65.6450625712473,16.3319891965309,4.57677977914462,23.7152809437873,11.1019592155654,-1.05253985578567,-0.153155854868313,8.9486974492744,-1.94839965727616,-11.0573013602726,700.17755917713,100.797569022179,166.305919466461,419.147027964676
1,ACCESS-ESM1-5,ssp245,ensembleMean,2017,266.249562913359,70.9259827223444,235.036788092469,380.114572378011,186.111706447965,36.3676410042593,18.0185971295081,90.6773721287982,37.3061095401218,389.915129440817,82.7744151448771,89.7964502915397,16.3687053906837,5.35970216984401,24.3064321431282,11.8559345616538,-1.06500589454919,0.120161887876768,8.43097863823924,-1.1365302219658,-11.674633882347,629.300262726044,83.5851546931267,117.075306505591,490.472250476864
1,ACCESS-ESM1-5,ssp245,ensembleMean,2018,222.296691548636,76.0800596828243,211.376255605858,364.305442242262,149.891835680462,35.5315092482586,17.262347911521,90.7982800730694,37.2691961551543,360.461867348761,88.3513203914399,69.6681786094593,15.9790538251319,5.05043452734599,23.4473609710497,11.4351614099382,-1.26291294221829,0.357077118627806,8.51074667921417,-1.33429235524623,-12.5851832114689,672.104246370921,115.821728200912,131.957792608566,455.342358230027
1,ACCESS-ESM1-5,ssp245,ensembleMean,2019,201.523627674092,89.112082852675,199.35231857711,365.050874345119,152.242451148518,36.0818408323841,17.1010238301001,91.2357747661748,34.2667622021427,380.911463140633,88.4322204497237,63.2468526196729,16.406109431974,4.6811031921193,23.7151759633186,11.1991441462079,-1.22084849481533,0.210318876974364,9.09704290062938,-1.83693776196925,-12.3538179948958,727.426098669761,115.508765826225,154.876607070272,399.921045299299
1,ACCESS-ESM1-5,ssp245,ensembleMean,2020,241.841102410706,81.0943333745115,253.276025663344,379.828613157678,160.884303019182,36.3072542258201,18.1549210201941,91.2197464670938,38.8163937672881,338.868576020232,78.1049680736496,80.9260383514941,16.8750328417538,5.49421511406551,24.5718432403368,12.2171116564312,-0.695511749632658,0.513556084704974,9.17822244317088,-1.22868142830023,-11.2451440981063,632.085986056802,100.920233650208,123.419439834611,513.103597903859
1,ACCESS-ESM1-5,ssp245,ensembleMean,2021,205.831746748331,66.4116865444689,244.204601952485,369.379166991622,187.851461926203,34.1314996164873,18.0640336262427,91.1706432641191,39.1033575328596,344.711487827993,80.3945385653115,74.8917184313311,16.4695049766619,5.62096043104778,23.8696935058397,12.1641860490679,-0.873613958803318,0.28810656872648,9.06931644748403,-0.922265186972307,-11.9296136644515,657.843557452332,101.817916231155,139.384101890591,491.765503014072
1,ACCESS-ESM1-5,ssp245,ensembleMean,2022,183.679305058224,69.139177169207,227.540565016606,361.61764799521,184.045588265993,34.2089956259758,17.961842216178,91.088381314636,37.4300152060378,366.681443275283,89.5157230592259,66.6560856579759,16.271846495064,5.32158411100358,23.4639985951545,11.7816652987042,-0.892979243246218,-0.253467019326906,9.07969439497345,-1.13849707669704,-11.2596472719344,714.421781860491,111.604975142479,157.865427130216,434.689469867184
1,ACCESS-ESM1-5,ssp245,ensembleMean,2023,229.63552572498,89.8298752865967,197.248516862385,370.56027248573,150.994774692396,35.7651301313391,18.6779658161841,90.6696298865908,34.3491235231284,347.541608972068,95.7556011321625,82.3043400542727,16.2577654588142,4.63264907911271,23.8215631906949,11.129049195214,-0.982545768864454,1.13391225822029,8.69396772693349,-1.86375103698858,-11.894312023623,641.282109851347,113.604371471405,113.333427967453,500.406262816248
1,ACCESS-ESM1-5,ssp245,ensembleMean,2024,205.178469954578,80.4092494194301,236.59767179483,370.133134602171,158.311443254933,34.8647017688994,18.0029228436194,91.2334685450068,36.7952675843672,350.201672015374,83.655859801875,69.3491879482254,16.6295360600868,5.24693526978145,24.0011175068977,11.9610897594332,-0.811895294634005,0.523572038086831,9.25795461327586,-1.46721921987026,-11.5618886100285,697.453784931352,95.5915278553963,164.006650238051,446.836336756133
